GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4,Date,Time,Winner/tie,Unnamed: 18,Loser/tie
2016-6-SteelersDolphins,6,Sun,2016-10-09,Steelers,8,0,0,7,2016,Dolphins,3,13,7,7,10/9/2016,8:30PM,Green Bay Packers,,New York Giants
2016-6-ChiefsRaiders,6,Mon,2016-10-10,Chiefs,7,6,10,3,2016,Raiders,7,3,0,0,10/10/2016,8:04PM,Tampa Bay Buccaneers,@,Carolina Panthers
2016-6-FalconsSeahawks,6,Thu,2016-10-13,Falcons,0,3,21,0,2016,Seahawks,7,10,0,9,10/13/2016,8:25PM,San Diego Chargers,,Denver Broncos
2016-6-CowboysPackers,6,Sun,2016-10-16,Cowboys,7,10,3,10,2016,Packers,3,3,0,10,10/16/2016,1:02PM,Buffalo Bills,,San Francisco 49ers
2016-6-ColtsTexans,6,Sun,2016-10-16,Colts,3,10,0,10,2016,Texans,0,3,6,14,10/16/2016,1:02PM,Detroit Lions,,Los Angeles Rams
2016-6-BroncosChargers,6,Sun,2016-10-16,Broncos,0,3,0,10,2016,Chargers,7,3,9,2,10/16/2016,1:02PM,Jacksonville Jaguars,@,Chicago Bears
2016-7-TexansBroncos,7,Sun,2016-10-16,Texans,6,0,3,0,2016,Broncos,0,14,7,6,10/16/2016,1:02PM,New England Patriots,,Cincinnati Bengals
2016-7-GiantsRams,7,Sun,2016-10-16,Giants,0,10,0,7,2016,Rams,10,0,0,0,10/16/2016,1:02PM,New York Giants,,Baltimore Ravens
2016-7-VikingsEagles,7,Sun,2016-10-16,Vikings,0,3,0,7,2016,Eagles,0,11,7,3,10/16/2016,1:02PM,Tennessee Titans,,Cleveland Browns
2016-7-ColtsTitans,7,Sun,2016-10-16,Colts,7,10,3,14,2016,Titans,6,7,0,13,10/16/2016,1:02PM,Miami Dolphins,,Pittsburgh Steelers
2016-7-BillsDolphins,7,Sun,2016-10-16,Bills,3,7,7,8,2016,Dolphins,3,3,8,14,10/16/2016,1:03PM,Washington Redskins,,Philadelphia Eagles
2016-7-RavensJets,7,Sun,2016-10-16,Ravens,10,6,0,0,2016,Jets,7,7,10,0,10/16/2016,1:03PM,New Orleans Saints,,Carolina Panthers
2016-7-SaintsChiefs,7,Sun,2016-10-16,Saints,7,0,7,7,2016,Chiefs,14,7,3,3,10/16/2016,4:05PM,Kansas City Chiefs,@,Oakland Raiders
2016-7-RedskinsLions,7,Sun,2016-10-16,Redskins,0,3,0,14,2016,Lions,0,3,7,10,10/16/2016,4:25PM,Dallas Cowboys,@,Green Bay Packers
2016-7-BrownsBengals,7,Sun,2016-10-16,Browns,0,10,7,0,2016,Bengals,7,14,10,0,10/16/2016,4:26PM,Seattle Seahawks,,Atlanta Falcons
2016-7-RaidersJaguars,7,Sun,2016-10-16,Raiders,3,17,3,10,2016,Jaguars,0,6,3,7,10/16/2016,8:32PM,Houston Texans,,Indianapolis Colts
2016-7-Buccaneers49ers,7,Mon,2016-10-17,Buccaneers,0,17,10,7,2016,49ers,14,0,0,3,10/17/2016,8:30PM,Arizona Cardinals,,New York Jets
2016-7-ChargersFalcons,7,Thu,2016-10-20,Chargers,7,10,3,10,2016,Falcons,6,21,0,3,10/20/2016,8:26PM,Green Bay Packers,,Chicago Bears
2016-7-PatriotsSteelers,7,Sun,2016-10-23,Patriots,7,7,6,7,2016,Steelers,0,10,3,3,10/23/2016,9:31AM,New York Giants,@,Los Angeles Rams
2016-7-SeahawksCardinals,7,Sun,2016-10-23,Seahawks,0,0,0,3,2016,Cardinals,0,3,0,0,10/23/2016,1:02PM,Philadelphia Eagles,,Minnesota Vikings
2016-7-BearsPackers,7,Sun,2016-10-23,Bears,0,3,7,0,2016,Packers,3,3,7,13,10/23/2016,1:02PM,Oakland Raiders,@,Jacksonville Jaguars
2016-8-VikingsBears,8,Sun,2016-10-23,Vikings,0,3,0,7,2016,Bears,3,10,7,0,10/23/2016,1:02PM,Indianapolis Colts,@,Tennessee Titans
2016-8-RedskinsBengals,8,Sun,2016-10-23,Redskins,7,3,7,10,2016,Bengals,7,0,13,7,10/23/2016,1:02PM,Miami Dolphins,,Buffalo Bills
2016-8-RaidersBuccaneers,8,Sun,2016-10-23,Raiders,0,3,14,7,2016,Buccaneers,3,7,0,14,10/23/2016,1:02PM,Detroit Lions,,Washington Redskins
2016-8-CardinalsPanthers,8,Sun,2016-10-23,Cardinals,0,7,7,6,2016,Panthers,14,10,6,0,10/23/2016,1:02PM,Cincinnati Bengals,,Cleveland Browns
2016-8-ChiefsColts,8,Sun,2016-10-23,Chiefs,3,14,7,6,2016,Colts,0,7,7,0,10/23/2016,1:03PM,Kansas City Chiefs,,New Orleans Saints
2016-8-SeahawksSaints,8,Sun,2016-10-23,Seahawks,7,7,3,3,2016,Saints,0,13,3,9,10/23/2016,1:04PM,New York Jets,,Baltimore Ravens
2016-8-LionsTexans,8,Sun,2016-10-23,Lions,0,3,0,10,2016,Texans,0,14,3,3,10/23/2016,4:05PM,San Diego Chargers,@,Atlanta Falcons
2016-8-PatriotsBills,8,Sun,2016-10-23,Patriots,14,10,14,3,2016,Bills,3,7,7,8,10/23/2016,4:05PM,Tampa Bay Buccaneers,@,San Francisco 49ers
2016-8-JetsBrowns,8,Sun,2016-10-23,Jets,0,7,14,10,2016,Browns,10,10,0,8,10/23/2016,4:25PM,New England Patriots,@,Pittsburgh Steelers
2016-8-ChargersBroncos,8,Sun,2016-10-23,Chargers,7,0,6,6,2016,Broncos,3,7,7,10,10/23/2016,8:30PM,Seattle Seahawks,@,Arizona Cardinals
2016-8-PackersFalcons,8,Mon,2016-10-24,Packers,7,17,0,8,2016,Falcons,10,9,7,7,10/24/2016,8:30PM,Denver Broncos,,Houston Texans
2016-8-EaglesCowboys,8,Thu,2016-10-27,Eagles,3,10,7,3,2016,Cowboys,7,3,3,10,10/27/2016,8:26PM,Tennessee Titans,,Jacksonville Jaguars
2016-8-JaguarsTitans,8,Sun,2016-10-30,Jaguars,0,0,8,14,2016,Titans,3,24,6,3,10/30/2016,8:36AM,Washington Redskins,@,Cincinnati Bengals
2016-9-BillsSeahawks,9,Sun,2016-10-30,Bills,14,3,0,8,2016,Seahawks,7,21,0,3,10/30/2016,12:47PM,Carolina Panthers,,Arizona Cardinals
2016-9-LionsVikings,9,Sun,2016-10-30,Lions,3,7,0,6,2016,Vikings,0,3,6,7,10/30/2016,1:02PM,New England Patriots,@,Buffalo Bills
2016-9-SteelersRavens,9,Sun,2016-10-30,Steelers,0,0,0,14,2016,Ravens,7,3,3,8,10/30/2016,1:02PM,Oakland Raiders,@,Tampa Bay Buccaneers
2016-9-JetsDolphins,9,Sun,2016-10-30,Jets,10,3,0,10,2016,Dolphins,7,7,6,7,10/30/2016,1:02PM,New York Jets,@,Cleveland Browns
2016-9-EaglesGiants,9,Sun,2016-10-30,Eagles,3,7,7,6,2016,Giants,14,7,7,0,10/30/2016,1:02PM,Kansas City Chiefs,@,Indianapolis Colts
2016-9-CowboysBrowns,9,Sun,2016-10-30,Cowboys,7,14,14,0,2016,Browns,3,7,0,0,10/30/2016,1:03PM,New Orleans Saints,,Seattle Seahawks
2016-9-JaguarsChiefs,9,Sun,2016-10-30,Jaguars,0,7,0,7,2016,Chiefs,7,3,6,3,10/30/2016,1:03PM,Houston Texans,,Detroit Lions
2016-9-Saints49ers,9,Sun,2016-10-30,Saints,14,17,0,10,2016,49ers,3,17,3,0,10/30/2016,4:05PM,Denver Broncos,,San Diego Chargers
2016-9-PanthersRams,9,Sun,2016-10-30,Panthers,7,0,0,6,2016,Rams,0,0,0,10,10/30/2016,4:25PM,Atlanta Falcons,,Green Bay Packers
2016-9-TitansChargers,9,Sun,2016-10-30,Titans,0,14,7,14,2016,Chargers,9,10,14,10,10/30/2016,8:31PM,Dallas Cowboys,,Philadelphia Eagles
2016-9-ColtsPackers,9,Mon,2016-10-31,Colts,14,10,0,7,2016,Packers,10,0,3,13,10/31/2016,8:31PM,Chicago Bears,,Minnesota Vikings
2016-9-BroncosRaiders,9,Thu,2016-11-03,Broncos,0,10,0,10,2016,Raiders,6,14,0,10,11/3/2016,8:25PM,Atlanta Falcons,@,Tampa Bay Buccaneers
2016-9-FalconsBuccaneers,9,Sun,2016-11-06,Falcons,10,10,13,10,2016,Buccaneers,7,7,0,14,11/6/2016,1:00PM,Baltimore Ravens,,Pittsburgh Steelers
2016-10-BengalsGiants,10,Sun,2016-11-06,Bengals,7,3,10,0,2016,Giants,7,7,0,7,11/6/2016,1:00PM,Miami Dolphins,,New York Jets
2016-10-ChiefsPanthers,10,Sun,2016-11-06,Chiefs,0,3,0,17,2016,Panthers,3,14,0,0,11/6/2016,1:00PM,New York Giants,,Philadelphia Eagles
2016-10-PackersTitans,10,Sun,2016-11-06,Packers,0,16,9,0,2016,Titans,21,14,6,6,11/6/2016,1:00PM,Kansas City Chiefs,,Jacksonville Jaguars
2016-10-VikingsRedskins,10,Sun,2016-11-06,Vikings,0,20,0,0,2016,Redskins,7,7,6,6,11/6/2016,1:00PM,Detroit Lions,@,Minnesota Vikings
2016-10-FalconsEagles,10,Sun,2016-11-06,Falcons,0,6,3,6,2016,Eagles,7,0,3,14,11/6/2016,1:00PM,Dallas Cowboys,@,Cleveland Browns
2016-10-BearsBuccaneers,10,Sun,2016-11-06,Bears,3,7,0,0,2016,Buccaneers,7,10,12,7,11/6/2016,4:05PM,New Orleans Saints,@,San Francisco 49ers
2016-10-TexansJaguars,10,Sun,2016-11-06,Texans,14,0,7,3,2016,Jaguars,7,3,0,11,11/6/2016,4:05PM,Carolina Panthers,@,Los Angeles Rams
2016-10-BroncosSaints,10,Sun,2016-11-06,Broncos,7,3,0,15,2016,Saints,0,3,14,6,11/6/2016,4:25PM,Indianapolis Colts,@,Green Bay Packers
2016-10-RamsJets,10,Sun,2016-11-06,Rams,3,0,3,3,2016,Jets,0,6,0,0,11/6/2016,4:25PM,San Diego Chargers,,Tennessee Titans
2016-10-DolphinsChargers,10,Sun,2016-11-06,Dolphins,0,7,14,10,2016,Chargers,0,10,7,7,11/6/2016,8:30PM,Oakland Raiders,,Denver Broncos
2016-10-49ersCardinals,10,Mon,2016-11-07,49ers,0,10,3,7,2016,Cardinals,7,13,0,3,11/7/2016,8:30PM,Seattle Seahawks,,Buffalo Bills
2016-10-CowboysSteelers,10,Thu,2016-11-10,Cowboys,10,3,10,12,2016,Steelers,12,3,3,12,11/10/2016,8:25PM,Baltimore Ravens,,Cleveland Browns
2016-10-SeahawksPatriots,10,Sun,2016-11-13,Seahawks,6,13,3,9,2016,Patriots,7,7,7,3,11/13/2016,1:00PM,Kansas City Chiefs,@,Carolina Panthers
2016-10-BrownsRavens,10,Sun,2016-11-13,Browns,0,7,0,0,2016,Ravens,0,6,15,7,11/13/2016,1:00PM,Houston Texans,@,Jacksonville Jaguars
2016-11-TexansRaiders,11,Sun,2016-11-13,Texans,3,7,7,3,2016,Raiders,0,10,3,14,11/13/2016,1:00PM,Washington Redskins,,Minnesota Vikings
2016-11-BillsBengals,11,Sun,2016-11-13,Bills,7,3,3,3,2016,Bengals,6,6,0,0,11/13/2016,1:00PM,Tampa Bay Buccaneers,,Chicago Bears
2016-11-CardinalsVikings,11,Sun,2016-11-13,Cardinals,7,10,0,7,2016,Vikings,7,13,10,0,11/13/2016,1:00PM,Tennessee Titans,,Green Bay Packers
2016-11-BearsGiants,11,Sun,2016-11-13,Bears,9,7,0,0,2016,Giants,6,3,13,0,11/13/2016,1:00PM,Los Angeles Rams,@,New York Jets
2016-11-TitansColts,11,Sun,2016-11-13,Titans,0,7,7,3,2016,Colts,14,7,0,3,11/13/2016,1:00PM,Denver Broncos,@,New Orleans Saints
2016-11-BuccaneersChiefs,11,Sun,2016-11-13,Buccaneers,0,9,3,7,2016,Chiefs,3,7,0,7,11/13/2016,1:00PM,Philadelphia Eagles,,Atlanta Falcons
2016-11-SteelersBrowns,11,Sun,2016-11-13,Steelers,3,11,3,7,2016,Browns,0,0,3,6,11/13/2016,4:05PM,Miami Dolphins,@,San Diego Chargers
2016-11-RavensCowboys,11,Sun,2016-11-13,Ravens,7,3,0,7,2016,Cowboys,0,10,7,10,11/13/2016,4:25PM,Arizona Cardinals,,San Francisco 49ers
2016-11-JaguarsLions,11,Sun,2016-11-13,Jaguars,3,6,10,0,2016,Lions,0,9,7,10,11/13/2016,4:25PM,Dallas Cowboys,@,Pittsburgh Steelers
2016-11-DolphinsRams,11,Sun,2016-11-13,Dolphins,0,0,0,14,2016,Rams,7,0,3,0,11/13/2016,8:30PM,Seattle Seahawks,@,New England Patriots
2016-11-Patriots49ers,11,Mon,2016-11-14,Patriots,6,7,0,17,2016,49ers,3,7,0,7,11/14/2016,8:30PM,New York Giants,,Cincinnati Bengals
2016-11-EaglesSeahawks,11,Thu,2016-11-17,Eagles,0,7,0,8,2016,Seahawks,6,10,7,3,11/17/2016,8:25PM,Carolina Panthers,,New Orleans Saints
2016-11-PackersRedskins,11,Sun,2016-11-20,Packers,0,10,0,14,2016,Redskins,7,6,9,20,11/20/2016,1:00PM,Buffalo Bills,@,Cincinnati Bengals
2016-11-SaintsPanthers,11,Sun,2016-11-20,Saints,3,0,0,17,2016,Panthers,3,17,3,0,11/20/2016,1:00PM,Detroit Lions,,Jacksonville Jaguars
2016-12-PackersEagles,12,Sun,2016-11-20,Packers,7,7,3,10,2016,Eagles,7,3,3,0,11/20/2016,1:00PM,New York Giants,,Chicago Bears
2016-12-CardinalsFalcons,12,Sun,2016-11-20,Cardinals,7,6,0,6,2016,Falcons,7,10,7,14,11/20/2016,1:00PM,Minnesota Vikings,,Arizona Cardinals
2016-12-49ersDolphins,12,Sun,2016-11-20,49ers,7,0,7,10,2016,Dolphins,0,14,10,7,11/20/2016,1:00PM,Dallas Cowboys,,Baltimore Ravens
2016-12-RamsSaints,12,Sun,2016-11-20,Rams,7,14,0,0,2016,Saints,7,21,14,7,11/20/2016,1:00PM,Tampa Bay Buccaneers,@,Kansas City Chiefs
2016-12-GiantsBrowns,12,Sun,2016-11-20,Giants,0,14,0,13,2016,Browns,0,6,0,7,11/20/2016,1:00PM,Indianapolis Colts,,Tennessee Titans
2016-12-ChargersTexans,12,Sun,2016-11-20,Chargers,0,14,0,7,2016,Texans,0,7,0,6,11/20/2016,1:00PM,Pittsburgh Steelers,@,Cleveland Browns
2016-12-BengalsRavens,12,Sun,2016-11-20,Bengals,0,3,6,5,2016,Ravens,10,6,0,3,11/20/2016,4:05PM,Miami Dolphins,@,Los Angeles Rams
2016-12-JaguarsBills,12,Sun,2016-11-20,Jaguars,7,0,7,7,2016,Bills,0,6,14,8,11/20/2016,4:25PM,New England Patriots,@,San Francisco 49ers
2016-12-TitansBears,12,Sun,2016-11-20,Titans,7,14,3,3,2016,Bears,7,0,0,14,11/20/2016,4:25PM,Seattle Seahawks,,Philadelphia Eagles
2016-12-SeahawksBuccaneers,12,Sun,2016-11-20,Seahawks,0,5,0,0,2016,Buccaneers,14,0,0,0,11/20/2016,8:30PM,Washington Redskins,,Green Bay Packers
2016-12-PanthersRaiders,12,Mon,2016-11-21,Panthers,7,0,18,7,2016,Raiders,7,17,0,11,11/21/2016,8:30PM,Oakland Raiders,,Houston Texans
2016-12-PatriotsJets,12,Thu,2016-11-24,Patriots,0,10,3,9,2016,Jets,3,7,0,7,11/24/2016,12:30PM,Detroit Lions,,Minnesota Vikings
2016-12-ChiefsBroncos,12,Thu,2016-11-24,Chiefs,0,9,7,8,2016,Broncos,0,3,7,14,11/24/2016,4:30PM,Dallas Cowboys,,Washington Redskins
2016-12-VikingsLions,12,Thu,2016-11-24,Vikings,7,0,3,3,2016,Lions,7,3,0,6,11/24/2016,8:30PM,Pittsburgh Steelers,@,Indianapolis Colts
2016-12-RedskinsCowboys,12,Sun,2016-11-27,Redskins,0,6,0,20,2016,Cowboys,7,10,0,14,11/27/2016,1:00PM,Atlanta Falcons,,Arizona Cardinals
2016-12-SteelersColts,12,Sun,2016-11-27,Steelers,14,7,0,7,2016,Colts,0,7,0,0,11/27/2016,1:00PM,San Diego Chargers,@,Houston Texans
2016-13-ColtsJets,13,Sun,2016-11-27,Colts,14,10,10,7,2016,Jets,0,3,0,7,11/27/2016,1:00PM,Baltimore Ravens,,Cincinnati Bengals
2016-13-BroncosJaguars,13,Sun,2016-11-27,Broncos,0,10,7,3,2016,Jaguars,0,3,0,7,11/27/2016,1:00PM,Miami Dolphins,,San Francisco 49ers
2016-13-ChiefsFalcons,13,Sun,2016-11-27,Chiefs,6,14,7,2,2016,Falcons,10,6,0,12,11/27/2016,1:00PM,New Orleans Saints,,Los Angeles Rams
2016-13-LionsSaints,13,Sun,2016-11-27,Lions,3,10,6,9,2016,Saints,0,6,0,7,11/27/2016,1:00PM,Buffalo Bills,,Jacksonville Jaguars
2016-13-TexansPackers,13,Sun,2016-11-27,Texans,0,0,7,6,2016,Packers,0,7,0,14,11/27/2016,1:00PM,Tennessee Titans,@,Chicago Bears
2016-13-RamsPatriots,13,Sun,2016-11-27,Rams,0,0,3,7,2016,Patriots,7,10,6,3,11/27/2016,1:00PM,New York Giants,@,Cleveland Browns
2016-13-DolphinsRavens,13,Sun,2016-11-27,Dolphins,0,0,0,6,2016,Ravens,14,10,0,14,11/27/2016,4:05PM,Tampa Bay Buccaneers,,Seattle Seahawks
2016-13-49ersBears,13,Sun,2016-11-27,49ers,0,6,0,0,2016,Bears,0,7,14,5,11/27/2016,4:25PM,Oakland Raiders,,Carolina Panthers
2016-13-EaglesBengals,13,Sun,2016-11-27,Eagles,0,0,7,7,2016,Bengals,10,9,10,3,11/27/2016,4:25PM,New England Patriots,@,New York Jets
2016-13-BillsRaiders,13,Sun,2016-11-27,Bills,3,7,14,0,2016,Raiders,3,6,14,15,11/27/2016,8:30PM,Kansas City Chiefs,@,Denver Broncos
2016-13-BuccaneersChargers,13,Mon,2016-11-28,Buccaneers,7,0,10,11,2016,Chargers,7,7,7,0,11/28/2016,8:30PM,Green Bay Packers,@,Philadelphia Eagles
2016-13-GiantsSteelers,13,Thu,2016-12-01,Giants,0,0,7,7,2016,Steelers,5,9,7,3,12/1/2016,7:25PM,Dallas Cowboys,@,Minnesota Vikings
2016-13-RedskinsCardinals,13,Sun,2016-12-04,Redskins,0,6,14,3,2016,Cardinals,7,3,7,14,12/4/2016,1:00PM,Baltimore Ravens,,Miami Dolphins
2016-13-PanthersSeahawks,13,Sun,2016-12-04,Panthers,0,7,0,0,2016,Seahawks,10,13,7,10,12/4/2016,1:00PM,New England Patriots,,Los Angeles Rams
2016-13-CowboysVikings,13,Sun,2016-12-04,Cowboys,0,7,0,10,2016,Vikings,3,0,3,9,12/4/2016,1:00PM,Denver Broncos,@,Jacksonville Jaguars
2016-14-RavensPatriots,14,Sun,2016-12-04,Ravens,0,3,14,6,2016,Patriots,9,7,7,7,12/4/2016,1:00PM,Detroit Lions,@,New Orleans Saints
2016-14-SteelersBills,14,Sun,2016-12-04,Steelers,7,7,7,6,2016,Bills,0,7,0,13,12/4/2016,1:00PM,Chicago Bears,,San Francisco 49ers
2016-14-RedskinsEagles,14,Sun,2016-12-04,Redskins,0,7,14,6,2016,Eagles,3,10,0,9,12/4/2016,1:00PM,Green Bay Packers,,Houston Texans
2016-14-BroncosTitans,14,Sun,2016-12-04,Broncos,0,0,0,10,2016,Titans,10,3,0,0,12/4/2016,1:00PM,Kansas City Chiefs,@,Atlanta Falcons
2016-14-VikingsJaguars,14,Sun,2016-12-04,Vikings,6,3,3,13,2016,Jaguars,0,9,7,0,12/4/2016,1:00PM,Cincinnati Bengals,,Philadelphia Eagles
2016-14-CardinalsDolphins,14,Sun,2016-12-04,Cardinals,6,3,0,14,2016,Dolphins,7,7,7,5,12/4/2016,4:05PM,Oakland Raiders,,Buffalo Bills
2016-14-ChargersPanthers,14,Sun,2016-12-04,Chargers,0,7,9,0,2016,Panthers,10,13,3,2,12/4/2016,4:25PM,Arizona Cardinals,,Washington Redskins
2016-14-BengalsBrowns,14,Sun,2016-12-04,Bengals,13,7,0,3,2016,Browns,0,0,7,3,12/4/2016,4:25PM,Pittsburgh Steelers,,New York Giants
2016-14-BearsLions,14,Sun,2016-12-04,Bears,3,0,7,7,2016,Lions,0,10,3,7,12/4/2016,4:25PM,Tampa Bay Buccaneers,@,San Diego Chargers
2016-14-TexansColts,14,Sun,2016-12-04,Texans,3,10,3,6,2016,Colts,3,0,7,7,12/4/2016,8:30PM,Seattle Seahawks,,Carolina Panthers
2016-14-Jets49ers,14,Mon,2016-12-05,Jets,0,3,3,11,2016,49ers,14,3,0,0,12/5/2016,8:30PM,Indianapolis Colts,@,New York Jets
2016-14-FalconsRams,14,Thu,2016-12-08,Falcons,7,14,21,0,2016,Rams,0,0,0,14,12/8/2016,8:25PM,Kansas City Chiefs,,Oakland Raiders
2016-14-SeahawksPackers,14,Sun,2016-12-11,Seahawks,3,0,0,7,2016,Packers,7,14,7,10,12/11/2016,1:00PM,Houston Texans,@,Indianapolis Colts
2016-14-SaintsBuccaneers,14,Sun,2016-12-11,Saints,0,8,3,0,2016,Buccaneers,3,10,0,3,12/11/2016,1:00PM,Carolina Panthers,,San Diego Chargers
2016-14-CowboysGiants,14,Sun,2016-12-11,Cowboys,7,0,0,0,2016,Giants,0,0,10,0,12/11/2016,1:00PM,Cincinnati Bengals,@,Cleveland Browns
2016-14-RaidersChiefs,14,Sun,2016-12-11,Raiders,3,7,3,0,2016,Chiefs,0,21,0,0,12/11/2016,1:00PM,Minnesota Vikings,@,Jacksonville Jaguars
2016-15-PanthersRedskins,15,Sun,2016-12-11,Panthers,10,3,10,3,2016,Redskins,3,6,0,6,12/11/2016,1:00PM,Miami Dolphins,,Arizona Cardinals
2016-15-ColtsVikings,15,Sun,2016-12-11,Colts,10,17,0,7,2016,Vikings,0,0,3,3,12/11/2016,1:00PM,Pittsburgh Steelers,@,Buffalo Bills
2016-15-EaglesRavens,15,Sun,2016-12-11,Eagles,3,11,0,12,2016,Ravens,10,10,0,7,12/11/2016,1:00PM,Tennessee Titans,,Denver Broncos
2016-15-SteelersBengals,15,Sun,2016-12-11,Steelers,3,6,6,9,2016,Bengals,10,10,0,0,12/11/2016,1:00PM,Washington Redskins,@,Philadelphia Eagles
2016-15-TitansChiefs,15,Sun,2016-12-11,Titans,0,7,0,12,2016,Chiefs,14,3,0,0,12/11/2016,1:00PM,Detroit Lions,,Chicago Bears
2016-15-LionsGiants,15,Sun,2016-12-11,Lions,0,3,3,0,2016,Giants,7,3,0,7,12/11/2016,4:05PM,New York Jets,@,San Francisco 49ers
2016-15-JaguarsTexans,15,Sun,2016-12-11,Jaguars,0,13,7,0,2016,Texans,0,5,6,10,12/11/2016,4:25PM,Atlanta Falcons,@,Los Angeles Rams
2016-15-BrownsBills,15,Sun,2016-12-11,Browns,3,0,10,0,2016,Bills,10,7,7,9,12/11/2016,4:25PM,Tampa Bay Buccaneers,,New Orleans Saints
2016-15-PackersBears,15,Sun,2016-12-11,Packers,7,3,17,3,2016,Bears,0,10,0,17,12/11/2016,4:25PM,Green Bay Packers,,Seattle Seahawks
2016-15-49ersFalcons,15,Sun,2016-12-11,49ers,0,13,0,0,2016,Falcons,21,7,10,3,12/11/2016,8:30PM,New York Giants,,Dallas Cowboys
2016-15-SaintsCardinals,15,Mon,2016-12-12,Saints,10,14,3,21,2016,Cardinals,7,13,7,14,12/12/2016,8:30PM,New England Patriots,,Baltimore Ravens
2016-15-PatriotsBroncos,15,Thu,2016-12-15,Patriots,3,7,3,3,2016,Broncos,3,0,0,0,12/15/2016,8:25PM,Seattle Seahawks,,Los Angeles Rams
2016-15-RaidersChargers,15,Sat,2016-12-17,Raiders,3,7,3,6,2016,Chargers,7,3,6,0,12/17/2016,8:25PM,Miami Dolphins,@,New York Jets
2016-15-BuccaneersCowboys,15,Sun,2016-12-18,Buccaneers,3,3,14,0,2016,Cowboys,0,17,0,9,12/18/2016,1:00PM,Buffalo Bills,,Cleveland Browns
2016-15-DolphinsJets,15,Sun,2016-12-18,Dolphins,0,13,21,0,2016,Jets,7,3,0,3,12/18/2016,1:00PM,Baltimore Ravens,,Philadelphia Eagles
2016-15-RamsSeahawks,15,Sun,2016-12-18,Rams,0,3,0,0,2016,Seahawks,0,10,7,7,12/18/2016,1:00PM,Green Bay Packers,@,Chicago Bears
2016-16-LionsCowboys,16,Sun,2016-12-18,Lions,7,14,0,0,2016,Cowboys,14,7,14,7,12/18/2016,1:00PM,Indianapolis Colts,@,Minnesota Vikings
2016-16-RavensSteelers,16,Sun,2016-12-18,Ravens,3,3,11,10,2016,Steelers,7,0,3,21,12/18/2016,1:00PM,New York Giants,,Detroit Lions
2016-16-BroncosChiefs,16,Sun,2016-12-18,Broncos,7,3,0,0,2016,Chiefs,21,0,0,12,12/18/2016,1:00PM,Houston Texans,,Jacksonville Jaguars
2016-16-DolphinsBills,16,Sun,2016-12-18,Dolphins,7,7,14,3,2016,Bills,0,7,14,10,12/18/2016,1:00PM,Pittsburgh Steelers,@,Cincinnati Bengals
2016-16-JetsPatriots,16,Sun,2016-12-18,Jets,0,0,0,3,2016,Patriots,10,17,7,7,12/18/2016,1:00PM,Tennessee Titans,@,Kansas City Chiefs
2016-16-VikingsPackers,16,Sun,2016-12-18,Vikings,3,10,0,12,2016,Packers,14,14,0,10,12/18/2016,4:05PM,New Orleans Saints,@,Arizona Cardinals
2016-16-TitansJaguars,16,Sun,2016-12-18,Titans,0,7,3,7,2016,Jaguars,10,9,6,13,12/18/2016,4:05PM,Atlanta Falcons,,San Francisco 49ers
2016-16-FalconsPanthers,16,Sun,2016-12-18,Falcons,13,7,3,10,2016,Panthers,0,3,10,3,12/18/2016,4:25PM,New England Patriots,@,Denver Broncos
2016-16-RedskinsBears,16,Sun,2016-12-18,Redskins,14,10,7,10,2016,Bears,0,14,0,7,12/18/2016,4:25PM,Oakland Raiders,@,San Diego Chargers
2016-16-ChargersBrowns,16,Sun,2016-12-18,Chargers,10,0,7,0,2016,Browns,7,10,3,0,12/18/2016,8:30PM,Dallas Cowboys,,Tampa Bay Buccaneers
2016-16-ColtsRaiders,16,Mon,2016-12-19,Colts,0,7,7,11,2016,Raiders,0,19,14,0,12/19/2016,8:30PM,Carolina Panthers,@,Washington Redskins
2016-16-CardinalsSeahawks,16,Thu,2016-12-22,Cardinals,7,7,0,20,2016,Seahawks,0,3,7,21,12/22/2016,8:25PM,Philadelphia Eagles,,New York Giants
2016-16-49ersRams,16,Sat,2016-12-24,49ers,7,0,0,15,2016,Rams,14,0,0,7,12/24/2016,1:00PM,Atlanta Falcons,@,Carolina Panthers
2016-16-BuccaneersSaints,16,Sat,2016-12-24,Buccaneers,0,7,14,3,2016,Saints,7,6,15,3,12/24/2016,1:00PM,New England Patriots,,New York Jets
2016-16-BengalsTexans,16,Sat,2016-12-24,Bengals,0,3,0,7,2016,Texans,0,0,3,9,12/24/2016,1:00PM,Green Bay Packers,,Minnesota Vikings
2016-16-GiantsEagles,16,Sat,2016-12-24,Giants,3,10,3,3,2016,Eagles,14,7,0,3,12/24/2016,1:00PM,Miami Dolphins,@,Buffalo Bills
2016-17-BillsJets,17,Sat,2016-12-24,Bills,0,3,0,7,2016,Jets,0,10,10,10,12/24/2016,1:00PM,Washington Redskins,@,Chicago Bears
2016-17-RavensBengals,17,Sat,2016-12-24,Ravens,3,0,0,7,2016,Bengals,14,6,0,7,12/24/2016,1:00PM,Jacksonville Jaguars,,Tennessee Titans
2016-17-BrownsSteelers,17,Sat,2016-12-24,Browns,7,7,0,7,2016,Steelers,0,7,0,14,12/24/2016,1:00PM,Cleveland Browns,,San Diego Chargers
