,GameID,Week,Day,DateStamp,Year,HQ1,HQ2,HQ3,HQ4,Time,49ers,Bears,Bengals,Bills,Broncos,Browns,Buccaneers,Cardinals,Chargers,Chiefs,Colts,Cowboys,Dolphins,Eagles,Falcons,Giants,Jaguars,Jets,Lions,Packers,Panthers,Patriots,Raiders,Rams,Ravens,Redskins,Saints,Seahawks,Steelers,Texans,Titans,Vikings
4972,2018-15-LionsBills,13,Sun,2018-12-02,2018,0,7,0,7,1:00PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,2018-15-BuccaneersRavens,13,Sun,2018-12-02,2018,0,10,7,3,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4974,2018-15-PackersBears,13,Sun,2018-12-02,2018,7,7,0,10,1:00PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,2018-15-Seahawks49ers,13,Sun,2018-12-02,2018,7,10,3,3,1:00PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4976,2018-15-PatriotsSteelers,13,Sun,2018-12-02,2018,7,7,0,3,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4977,2018-15-EaglesRams,13,Sun,2018-12-02,2018,7,6,0,10,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4978,2018-15-TexansJets,13,Sun,2018-12-02,2018,3,6,6,7,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,2018-15-BrownsBroncos,13,Sun,2018-12-02,2018,7,3,3,3,4:25PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4980,2018-15-ChargersChiefs,13,Sun,2018-12-02,2018,14,0,7,7,8:20PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,2018-16-BroncosRaiders,13,Mon,2018-12-03,2018,7,10,0,10,8:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4982,2018-16-FalconsPanthers,14,Thu,2018-12-06,2018,7,3,0,0,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4983,2018-16-PackersJets,14,Sun,2018-12-09,2018,7,14,14,3,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,2018-16-TexansEagles,14,Sun,2018-12-09,2018,7,6,10,9,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4985,2018-16-JaguarsDolphins,14,Sun,2018-12-09,2018,7,0,0,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,2018-16-BillsPatriots,14,Sun,2018-12-09,2018,7,7,7,3,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4987,2018-16-GiantsColts,14,Sun,2018-12-09,2018,0,7,14,7,1:00PM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4988,2018-16-BuccaneersCowboys,14,Sun,2018-12-09,2018,14,3,10,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,2018-16-BengalsBrowns,14,Sun,2018-12-09,2018,0,16,7,3,1:00PM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,2018-16-VikingsLions,14,Sun,2018-12-09,2018,3,6,0,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,2018-16-Bears49ers,14,Sun,2018-12-09,2018,0,9,0,0,4:05PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,2018-16-RamsCardinals,14,Sun,2018-12-09,2018,3,6,0,0,4:05PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,2018-16-SteelersSaints,14,Sun,2018-12-09,2018,7,10,7,7,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4994,2018-16-ChiefsSeahawks,14,Sun,2018-12-09,2018,7,7,10,14,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4995,2018-16-RedskinsTitans,14,Sun,2018-12-09,2018,6,3,0,16,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4996,2018-16-RavensChargers,14,Sun,2018-12-09,2018,0,3,7,0,8:20PM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4997,2018-17-FalconsBuccaneers,14,Mon,2018-12-10,2018,7,10,3,12,8:15PM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4998,2018-17-DolphinsBills,15,Thu,2018-12-13,2018,14,0,14,14,8:20PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,2018-17-PanthersSaints,15,Sat,2018-12-15,2018,0,0,0,14,4:30PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000,2018-17-CowboysGiants,15,Sat,2018-12-15,2018,0,7,11,17,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,2018-17-JetsPatriots,15,Sun,2018-12-16,2018,7,14,7,10,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5002,2018-17-JaguarsTexans,15,Sun,2018-12-16,2018,3,14,0,3,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5003,2018-17-LionsPackers,15,Sun,2018-12-16,2018,0,0,0,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5004,2018-17-ChargersBroncos,15,Sun,2018-12-16,2018,0,3,0,6,1:00PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,2018-17-49ersRams,15,Sun,2018-12-16,2018,14,17,14,3,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5006,2018-17-CardinalsSeahawks,15,Sun,2018-12-16,2018,7,7,7,6,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5007,2018-17-EaglesRedskins,15,Sun,2018-12-16,2018,0,0,0,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5008,2018-17-BrownsRavens,15,Sun,2018-12-16,2018,10,10,3,3,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5009,2018-17-RaidersChiefs,15,Sun,2018-12-16,2018,14,7,7,7,1:00PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,2018-17-BearsVikings,15,Sun,2018-12-16,2018,0,3,7,0,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5011,2018-17-BengalsSteelers,15,Sun,2018-12-16,2018,0,3,7,6,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5012,2018-17-ColtsTitans,15,Sun,2018-12-16,2018,0,10,7,0,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5013,2015-WC-SeahawksVikings,15,Mon,2018-12-17,2015,3,0,6,0,8:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5014,2015-WC-PackersRedskins,16,Sat,2018-12-22,2015,5,6,7,0,4:30PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5015,2015-WC-ChiefsTexans,16,Sat,2018-12-22,2015,0,0,0,0,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5016,2015-WC-SteelersBengals,16,Sun,2018-12-23,2015,0,0,0,16,1:00PM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,2015-DV-SeahawksPanthers,16,Sun,2018-12-23,2015,14,17,0,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5018,2015-DV-SteelersBroncos,16,Sun,2018-12-23,2015,6,3,3,11,1:00PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,2015-DV-ChiefsPatriots,16,Sun,2018-12-23,2015,7,7,7,6,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5020,2015-DV-PackersCardinals,16,Sun,2018-12-23,2015,7,0,3,10,1:00PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,2015-CC-PatriotsBroncos,16,Sun,2018-12-23,2015,7,10,0,3,1:00PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,2015-CC-CardinalsPanthers,16,Sun,2018-12-23,2015,17,7,10,15,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5023,2015-SB-PanthersBroncos,16,Sun,2018-12-23,2015,10,3,3,8,1:00PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,2016-WC-DolphinsSteelers,16,Sun,2018-12-23,2016,14,6,10,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5025,2016-WC-GiantsPackers,16,Sun,2018-12-23,2016,0,14,10,14,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5026,2016-WC-RaidersTexans,16,Sun,2018-12-23,2016,10,10,0,7,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5027,2016-WC-LionsSeahawks,16,Sun,2018-12-23,2016,0,10,0,16,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5028,2016-DV-PackersCowboys,16,Sun,2018-12-23,2016,3,10,0,18,8:20PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,2016-DV-SteelersChiefs,16,Mon,2018-12-24,2016,7,0,3,6,8:15PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,2016-DV-SeahawksFalcons,17,Sun,2018-12-30,2016,0,19,7,10,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,2016-DV-TexansPatriots,17,Sun,2018-12-30,2016,14,3,7,10,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5032,2016-CC-PackersFalcons,17,Sun,2018-12-30,2016,10,14,13,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,2016-CC-SteelersPatriots,17,Sun,2018-12-30,2016,10,7,16,3,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5034,2016-SB-PatriotsFalcons,17,Sun,2018-12-30,2016,0,21,7,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,2017-WC-BillsJaguars,17,Sun,2018-12-30,2017,0,3,7,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,2017-WC-PanthersSaints,17,Sun,2018-12-30,2017,7,14,3,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5037,2017-WC-TitansChiefs,17,Sun,2018-12-30,2017,14,7,0,0,4:25PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,2017-WC-FalconsRams,17,Sun,2018-12-30,2017,0,10,0,3,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5039,2017-DV-JaguarsSteelers,17,Sun,2018-12-30,2017,0,14,7,21,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5040,2017-DV-SaintsVikings,17,Sun,2018-12-30,2017,10,7,0,12,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5041,2017-DV-FalconsEagles,17,Sun,2018-12-30,2017,0,9,3,3,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,2017-DV-TitansPatriots,17,Sun,2018-12-30,2017,0,21,7,7,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5043,2017-CC-JaguarsPatriots,17,Sun,2018-12-30,2017,3,7,0,14,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5044,2017-CC-VikingsEagles,17,Sun,2018-12-30,2017,7,17,7,7,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,2017-SB-EaglesPatriots,17,Sun,2018-12-30,2017,3,9,14,7,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5046,2018-WC-ChargersRavens,100,Sat,2019-01-05,2018,0,0,3,14,4:35PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5047,2018-WC-EaglesBears,100,Sat,2019-01-05,2018,0,6,0,9,8:15PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,2018-WC-ColtsTexans,100,Sun,2019-01-06,2018,0,0,0,7,1:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5049,2018-WC-SeahawksCowboys,100,Sun,2019-01-06,2018,3,7,0,14,4:40PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,2018-DV-ChargersPatriots,200,Sat,2019-01-12,2018,14,21,3,3,4:35PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5051,2018-DV-EaglesSaints,200,Sat,2019-01-12,2018,0,10,7,3,8:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5052,2018-DV-ColtsChiefs,200,Sun,2019-01-13,2018,14,10,0,7,1:05PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,2018-DV-CowboysRams,200,Sun,2019-01-13,2018,3,17,3,7,4:40PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5054,2018-CC-RamsSaints,300,Sun,2019-01-20,2018,13,0,7,3,3:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5055,2018-CC-PatriotsChiefs,300,Sun,2019-01-20,2018,0,0,7,24,6:40PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5056,2018-SB-PatriotsRams,400,Sun,2019-02-03,2018,0,0,3,0,6:30PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5057,2019-1-TexansSaints,1,Thu,2019-09-05,2019,0,3,14,13,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5058,2019-1-BroncosRaiders,1,Sun,2019-09-08,2019,7,7,0,10,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5059,2019-1-BillsJets,1,Sun,2019-09-08,2019,6,0,10,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,2019-1-RamsPanthers,1,Sun,2019-09-08,2019,0,3,10,14,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5061,2019-1-FalconsVikings,1,Sun,2019-09-08,2019,14,7,7,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5062,2019-1-RedskinsEagles,1,Sun,2019-09-08,2019,0,7,14,11,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,2019-1-TitansBrowns,1,Sun,2019-09-08,2019,6,0,7,0,1:00PM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,2019-1-ChiefsJaguars,1,Sun,2019-09-08,2019,7,6,0,13,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,2019-1-RavensDolphins,1,Sun,2019-09-08,2019,0,10,0,0,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066,2019-1-BengalsSeahawks,1,Sun,2019-09-08,2019,0,14,0,7,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5067,2019-1-ColtsChargers,1,Sun,2019-09-08,2019,7,10,7,0,4:25PM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,2019-1-49ersBuccaneers,1,Sun,2019-09-08,2019,0,7,7,3,4:25PM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,2019-1-GiantsCowboys,1,Sun,2019-09-08,2019,7,14,14,0,4:25PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,2019-1-LionsCardinals,1,Sun,2019-09-08,2019,0,3,3,18,8:20PM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,2019-1-SteelersPatriots,1,Mon,2019-09-09,2019,7,13,10,3,7:10PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5072,2019-1-PackersBears,1,Mon,2019-09-09,2019,3,0,0,0,10:20PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,2019-2-BrownsJets,2,Thu,2019-09-12,2019,0,3,0,0,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,2019-2-CardinalsRavens,2,Sun,2019-09-15,2019,7,10,0,6,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5075,2019-2-SeahawksSteelers,2,Sun,2019-09-15,2019,0,10,3,13,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5076,2019-2-ColtsTitans,2,Sun,2019-09-15,2019,0,7,10,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5077,2019-2-CowboysRedskins,2,Sun,2019-09-15,2019,0,7,7,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5078,2019-2-PatriotsDolphins,2,Sun,2019-09-15,2019,0,0,0,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,2019-2-BillsGiants,2,Sun,2019-09-15,2019,7,0,0,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,2019-2-JaguarsTexans,2,Sun,2019-09-15,2019,3,3,0,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5081,2019-2-ChargersLions,2,Sun,2019-09-15,2019,6,0,0,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,2019-2-49ersBengals,2,Sun,2019-09-15,2019,7,3,0,7,1:00PM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,2019-2-VikingsPackers,2,Sun,2019-09-15,2019,14,7,0,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5084,2019-2-ChiefsRaiders,2,Sun,2019-09-15,2019,10,0,0,0,4:05PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5085,2019-2-SaintsRams,2,Sun,2019-09-15,2019,3,3,14,7,4:25PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5086,2019-2-BearsBroncos,2,Sun,2019-09-15,2019,3,0,0,11,4:25PM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,2019-2-EaglesFalcons,2,Sun,2019-09-15,2019,3,7,7,7,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,2019-2-BuccaneersPanthers,2,Mon,2019-09-16,2019,3,6,3,2,8:15PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5089,2019-3-BearsRedskins,3,Thu,2019-09-19,2019,0,3,6,6,8:20PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5090,2019-3-RaidersVikings,3,Sun,2019-09-22,2019,7,14,7,6,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5091,2019-3-BengalsBills,3,Sun,2019-09-22,2019,8,6,0,7,1:00PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,2019-3-LionsEagles,3,Sun,2019-09-22,2019,10,0,7,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,2019-3-RavensChiefs,3,Sun,2019-09-22,2019,0,23,7,3,1:00PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,2019-3-JetsPatriots,3,Sun,2019-09-22,2019,13,7,10,0,1:00PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5095,2019-3-DolphinsCowboys,3,Sun,2019-09-22,2019,10,0,14,7,1:00PM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
